3.642691549380683E+9	294.998299999999970E+0	-1.479864772409201E-6	-4.194943436997793E-3	-1.026830559815667E-3	32.731619295967775E-3	-7.207709711511147E-3	9.114748700210316E-3	-1.768106618429443E-3	3.948466600649068E-3	-567.120814118606900E-6	-197.275873962310650E-9	-223.682244357350910E-9	-39.292165291664236E-9	-60.060713977716805E-9	1.740169208518573E-6	16.095427633860940E-6	458.210936092734630E-9	-350.350252265203870E-9	-3.444982028199378E-6	3.739451125811763E-6	-21.425751661483794E-6	28.017413405323703E-6	-13.303427291316558E-6	13.807145578609717E-6	-2.278621663057965E-6	2.649923814443786E-6	-136.479175400760580E-9	-296.003114063367670E-9	1.065977305966725E-6	921.829838309849460E-9	-3.626184282092798E-6	2.156141888907684E-6	-483.832645677469630E-9	362.310703874124580E-9	1.266314371046744E+0	5.981276526911790E+0
3.642691552243351E+9	295.003300000000020E+0	-1.479864772409201E-6	-4.205938959017741E-3	-1.054679725736405E-3	32.655181736143089E-3	-7.373604574338602E-3	9.073016396116056E-3	-1.866780096957492E-3	3.940170295978999E-3	-584.658883996664330E-6	237.599095172018500E-9	6.610460095260008E-9	-647.730752479472970E-9	-1.222115884455415E-6	-3.452206290823072E-6	-1.217737234474793E-6	-145.314797142112630E-9	-1.331638959450613E-6	679.019646028995300E-9	5.765341248368379E-6	11.508012477463985E-6	37.569764485278568E-6	4.562629316572939E-6	21.443747783368187E-6	213.670966093470760E-9	4.143974917656945E-6	-254.706313646726920E-9	-44.228516946941532E-9	-106.135720398983480E-9	118.356768649155290E-9	-573.436904580706010E-9	3.468981388414165E-6	536.574043130220040E-9	-55.527553338283537E-9	1.268980684693393E+0	5.985062463948062E+0
3.642691555354298E+9	295.000600000000020E+0	-1.479864772409201E-6	-4.183398345104074E-3	-1.048106550700200E-3	32.788992217312990E-3	-7.345436441841904E-3	9.150463719074929E-3	-1.849702027040367E-3	3.954394221702098E-3	-582.557066120887450E-6	335.863099802782950E-9	-61.717748738177603E-9	970.146196871774890E-9	448.919716837821520E-9	8.301735688768310E-6	2.915981874157646E-6	-1.304332688732373E-6	1.009941902829553E-6	-2.513866683620381E-6	-6.552400524527269E-6	-15.347834265737318E-6	-36.242290895011207E-6	-9.167263673716362E-6	-22.045510087811192E-6	-2.450719612629671E-6	-3.670743748585472E-6	-322.523704829398830E-9	-187.293248639462820E-9	-554.620947555794660E-9	-760.874669755793110E-9	-1.041514017371936E-6	-4.738778738990881E-6	35.878592602334944E-9	143.009637592685380E-9	1.264416170891490E+0	5.977787537850307E+0
3.642691558846383E+9	294.997400000000030E+0	-1.479864772409201E-6	-4.213041339896455E-3	-1.044260747676949E-3	32.627728584583203E-3	-7.316796711508985E-3	9.054965602271613E-3	-1.834895826788177E-3	3.937450252097962E-3	-579.380050517899320E-6	20.585874126992641E-9	-388.316110111812000E-9	-1.431958418202069E-6	-953.331104035007560E-9	-7.983769690030261E-6	3.335835455558881E-6	127.871049473984480E-9	764.622686489941520E-9	6.702771558607810E-6	-3.153108183581315E-6	33.704562615054216E-6	-22.809760387273981E-6	21.320421582218177E-6	-11.526320452983684E-6	3.671404136638626E-6	-2.366273522671933E-6	-84.540901852448056E-9	14.282446306650317E-9	-107.101245528090080E-9	-1.467467762295924E-6	3.970587916202076E-6	-1.347626917823664E-6	-760.349174556004840E-9	-159.036822263501320E-9	1.269857313711046E+0	5.986809095493078E+0
3.642691561622579E+9	294.998800000000020E+0	-1.479864772409201E-6	-4.186470346559973E-3	-1.032328346092336E-3	32.777356323281881E-3	-7.246480902779373E-3	9.141976090435759E-3	-1.789958186078692E-3	3.953029648773820E-3	-570.897627906209020E-6	-427.802059199001670E-9	-79.523894552801009E-9	-884.440178301438600E-9	-771.378435883908160E-9	6.402153894241101E-6	13.551942233649808E-6	271.356065805580300E-9	-109.511586856137730E-9	6.604892728937331E-6	4.635711011838986E-6	41.858952680119395E-6	22.035432298767294E-6	24.039007776371220E-6	15.672576225566907E-6	4.173748796561590E-6	2.285748488655873E-6	235.306486424473750E-9	-89.764757419002968E-9	-707.680790088917070E-9	-361.941287142079010E-9	3.156836942867468E-6	3.192362958025633E-6	373.043636148961190E-9	610.171081242289980E-9	1.264852643225415E+0	5.979054632230628E+0
3.642691564441444E+9	295.001300000000010E+0	-1.479864772409201E-6	-4.209061653333727E-3	-1.053895474873315E-3	32.643623845308369E-3	-7.362526825150450E-3	9.063552004870527E-3	-1.862139048031980E-3	3.938720063319741E-3	-584.207031944265810E-6	17.581976885141969E-9	-14.737354051527248E-9	1.327327880832793E-6	-1.019058863412249E-6	-5.768948155134527E-6	-1.131119740745991E-6	478.057573975585510E-9	145.637184881471380E-9	2.478887784211805E-6	4.026490356439164E-6	17.651826407323007E-6	23.638245714253238E-6	9.971590878686312E-6	15.535859703039172E-6	1.921197767596105E-6	2.739304646563953E-6	297.122918523241050E-9	-97.704278335245941E-9	-101.013739644587510E-9	992.846831651973750E-9	1.136439278822202E-6	2.426122706206244E-6	128.045756084265960E-9	498.409338639233490E-9	1.269447922070847E+0	5.986734640025023E+0
3.642691567442064E+9	295.000400000000010E+0	-1.479864772409201E-6	-4.199706193178146E-3	-1.028562472508964E-3	32.703506870818515E-3	-7.218171297873744E-3	9.099634388614837E-3	-1.775544243724095E-3	3.944406738927628E-3	-568.539918516846740E-6	309.182242150030450E-9	30.727482747626334E-9	-155.844397624237650E-9	9.339149530185739E-9	-1.567349799600254E-6	14.397302608485492E-6	74.906800919916082E-9	-54.772000076875905E-9	-7.437703635885739E-6	2.163136518311164E-6	-38.692440198484863E-6	15.961339989954666E-6	-24.058379297582782E-6	8.613344177419697E-6	-4.374772087396638E-6	1.758763450060878E-6	-459.754300415788150E-9	-6.724761650480055E-9	790.933782033383750E-9	865.619353379061670E-9	-4.329670686602823E-6	500.537950275597450E-9	-38.686061763319612E-9	284.642327839775900E-9	1.267617751144842E+0	5.984137550840130E+0
3.642691570134329E+9	294.994599999999990E+0	-1.479864772409201E-6	-4.206451617984046E-3	-1.033808302430119E-3	32.658926578419033E-3	-7.237787915853618E-3	9.071160955068668E-3	-1.789406041057790E-3	3.939876237231621E-3	-570.739079980568400E-6	-239.927695180664830E-9	38.851173213767518E-9	-699.537834307346710E-9	740.552083147625120E-9	-5.341486416369796E-6	11.594693826063771E-6	680.870303975099000E-9	-221.341806038328360E-9	-5.812163727686753E-6	-4.872331323824770E-6	-31.353779811030273E-6	-26.388583649513067E-6	-17.634896186492821E-6	-16.438448813850885E-6	-3.423182759689897E-6	-2.905544829292344E-6	229.804793344761500E-9	-57.846113825544059E-9	96.194548255251668E-9	-274.310920384899900E-9	-2.207013151046225E-6	-4.183846881590768E-6	135.190990936507130E-9	-114.423038521546100E-9	1.269075397026502E+0	5.986930604684288E+0
3.642691572590402E+9	294.996699999999980E+0	-1.479864772409201E-6	-4.198671448511070E-3	-1.057129959372209E-3	32.693019265914128E-3	-7.392166584092563E-3	9.093441510055603E-3	-1.877562290762669E-3	3.943610546113999E-3	-587.175561891284260E-6	334.888816743604190E-9	218.568950498554120E-9	633.978585297245270E-9	-501.566193226714470E-9	13.830494025962224E-9	-3.132464477343112E-6	213.002797702101800E-9	33.079288581069936E-9	-4.595077248048048E-6	4.427358569957845E-6	-22.111810376410720E-6	32.538371959120655E-6	-13.991817532050260E-6	18.779417034375977E-6	-2.373836236293989E-6	3.054038984560067E-6	-312.907417167992270E-9	-30.600466378008509E-9	505.986300390415240E-9	-16.609573631110803E-9	-2.465905172664595E-6	2.423297732101569E-6	775.832785579218570E-9	-180.503900948626150E-9	1.267873676047184E+0	5.984256680496342E+0
3.642691575905038E+9	294.997799999999980E+0	-1.479864772409201E-6	-4.199088455033260E-3	-1.026595756228323E-3	32.693618520600126E-3	-7.209233909829153E-3	9.090213521578400E-3	-1.770128784496335E-3	3.943485632859301E-3	-566.032230756310280E-6	-99.650136406263867E-9	175.101446784373870E-9	-72.801856845800871E-9	-361.360389591074450E-9	-2.690173685611771E-6	15.917617675442925E-6	443.345832425970890E-9	1.226667303913074E-6	-5.176047129774370E-6	-1.179908079901375E-6	-30.052088244590027E-6	2.574965798477263E-6	-17.814797214131006E-6	87.818032549979892E-9	-3.482358913667541E-6	-126.052296115259780E-9	255.862799714694320E-9	16.056073620432766E-9	654.773150358164470E-9	-260.999246307149910E-9	-3.472033384293154E-6	-1.048433145812276E-6	-631.973846834490340E-9	-185.350227868280170E-9	1.267913837022059E+0	5.985416759819058E+0
3.642691578748390E+9	294.998699999999980E+0	-1.479864772409201E-6	-4.200077319962053E-3	-1.057454423659164E-3	32.686267923538556E-3	-7.387490118465060E-3	9.094075636080579E-3	-1.876638367095030E-3	3.943505085395868E-3	-586.396570007791710E-6	-380.964189191515040E-9	448.464247514767420E-9	-561.679318284422440E-9	-19.190018299273980E-9	-1.127799844012081E-6	-3.413157248504446E-6	-656.014980940369590E-9	-216.360474373005370E-9	-4.067934710943158E-6	5.144417729558374E-6	-15.032512209914959E-6	35.754073789135125E-6	-10.035961604627107E-6	20.972982496832632E-6	-2.291636034735440E-6	4.348964157094762E-6	-83.108580707494187E-9	-12.941883931107294E-9	-196.861094243133420E-9	-293.092139813666910E-9	-2.828302322359799E-6	3.400094470266515E-6	181.667997898763100E-9	120.398407546599930E-9	1.267907582651963E+0	5.982543898530229E+0
3.642691581903274E+9	295.001100000000010E+0	-1.479864772409201E-6	-4.189552501186181E-3	-1.029146601150860E-3	32.758976006357778E-3	-7.230410591484209E-3	9.131873854456496E-3	-1.780578603958920E-3	3.950466489730178E-3	-569.561902511792190E-6	498.512377907210590E-9	-76.284957715005525E-9	-733.838226596275440E-9	-741.915670215807400E-9	3.491470911855729E-6	14.858843099908546E-6	591.070213299318350E-9	-1.729385201799026E-6	2.232443060492344E-6	7.487678132982944E-6	21.715058194338249E-6	44.056449175335110E-6	11.844872880565082E-6	28.074890214895295E-6	1.435297031969325E-6	4.958320364366162E-6	256.308857156594560E-9	157.101669627217460E-9	549.833676648126410E-9	-161.835374043317500E-9	489.405582515030390E-9	4.465692800620995E-6	580.548384660642460E-9	-287.222424849631760E-9	1.265673310480734E+0	5.980838519532675E+0
3.642691584966164E+9	295.000200000000010E+0	-1.479864772409201E-6	-4.201054282091120E-3	-1.056054592820486E-3	32.678071010675096E-3	-7.384337729916543E-3	9.085702617586710E-3	-1.875751972315663E-3	3.941888072650303E-3	-586.516904447716520E-6	19.769698401885797E-9	449.900674978181740E-9	129.597072715027670E-9	305.786202734857910E-9	-1.616073976993279E-6	-1.970985342609036E-6	-1.886680324188294E-6	-1.564492854812702E-6	-3.048456938958853E-6	6.137731508930222E-6	-11.500800359136400E-6	35.816778063860015E-6	-8.262840625256712E-6	22.071746155923112E-6	-1.471763962865310E-6	3.854410801793925E-6	-81.502972781936946E-9	-68.749671143690114E-9	-271.642495727171710E-9	554.692967465269020E-9	-2.269487582404054E-6	3.854579557705715E-6	682.949193207260590E-9	122.189056948479010E-9	1.268427694507897E+0	5.985042689765215E+0
3.642691587901440E+9	294.999900000000020E+0	-1.479864772409201E-6	-4.201388940151037E-3	-1.028734201724080E-3	32.686656341856760E-3	-7.218828692315615E-3	9.089191425004741E-3	-1.777525193306062E-3	3.942118265711267E-3	-568.711872097370840E-6	-35.210215634795807E-9	-16.728360636930311E-9	-351.651249973600770E-9	227.811569358022350E-9	-3.089106949224167E-6	13.739664575479449E-6	-321.154996386874360E-9	-102.951424114209020E-9	-7.482549572602822E-6	-826.503225838175310E-9	-43.837027429494759E-6	752.144256935543330E-9	-25.608612233178619E-6	-2.907608730335414E-6	-5.092870252128407E-6	-603.247371477555060E-9	195.882234294078860E-9	2.840937793516120E-9	418.663081818358790E-9	-1.087622093848995E-6	-3.799070414776642E-6	-1.658555495599186E-6	789.582193223107340E-9	333.307924274241900E-9	1.268353626904154E+0	5.985986042606559E+0
3.642691590706068E+9	295.000800000000030E+0	-1.479864772409201E-6	-4.184926041970959E-3	-1.054085723723833E-3	32.774519658146088E-3	-7.369904349397494E-3	9.142984853116999E-3	-1.865643531047378E-3	3.952311249951780E-3	-584.767358597526490E-6	-36.095847292825764E-9	357.957303914213750E-9	515.902048232464510E-9	237.276127308282510E-9	8.247108766350795E-6	491.991099023505710E-9	194.782380657225520E-9	-596.546135467564080E-9	-1.627545561933191E-6	-4.805828684474838E-6	-21.621612295883780E-6	-27.387708111380856E-6	-8.809554721160113E-6	-17.890239212407362E-6	-1.559247785266122E-6	-2.617174889816714E-6	-94.910004564431398E-9	-103.870905445385540E-9	244.951042599268720E-9	889.754046106710480E-9	-920.142775511294860E-9	-3.358868325763697E-6	37.651541918694834E-9	519.507492532399520E-9	1.265082551395972E+0	5.979168468909782E+0
3.642691593511336E+9	295.000800000000030E+0	-1.479864772409201E-6	-4.208455378992574E-3	-1.033563994844429E-3	32.640766042029798E-3	-7.252675528758066E-3	9.063017073311025E-3	-1.797225331787788E-3	3.937407065237701E-3	-572.250184387304750E-6	-98.371119902036285E-9	85.195488797999784E-9	445.122081024173140E-9	-589.771332275195110E-9	-6.658913346869006E-6	10.046436556672183E-6	424.692892296687830E-9	1.019524783611588E-6	-1.748263421673064E-6	-5.881978819789813E-6	-15.508195537398872E-6	-32.421537415289658E-6	-6.879472749017758E-6	-19.140752890674416E-6	-962.412619268435780E-9	-4.165345290826146E-6	-483.953594846317680E-9	115.532107958727910E-9	-498.966823744412090E-9	-96.013371303291194E-9	-1.799613275019085E-6	-4.425264951497967E-6	177.654938494048640E-9	-190.583085903852050E-9	1.269871241950989E+0	5.988141073063114E+0
3.642691597048717E+9	295.000499999999990E+0	-1.479864772409201E-6	-4.196613405675214E-3	-1.056273332173638E-3	32.696289728041936E-3	-7.389287926922738E-3	9.098169929886596E-3	-1.876941006029224E-3	3.943804173479663E-3	-586.594207299357440E-6	28.739519198841957E-9	-96.582908096232534E-9	781.610125502783880E-9	-904.938150870536540E-9	1.362906998479599E-6	-2.212465479246835E-6	-245.166108281204390E-9	-115.628046390475260E-9	-4.979651182412494E-6	4.688651047691821E-6	-26.252036082596992E-6	28.223350698034771E-6	-16.016267788454321E-6	14.847113974373017E-6	-3.456142857284544E-6	3.397737265093339E-6	143.090384666101450E-9	98.655658508353252E-9	-1.048989645841132E-6	-23.999504050697999E-9	-2.797481897768248E-6	2.555582986720931E-6	-232.697765374734000E-9	-270.837174208361290E-9	1.267811427763778E+0	5.983593190768002E+0
3.642691600443399E+9	295.001700000000030E+0	-1.479864772409201E-6	-4.208742998913745E-3	-1.048269137490004E-3	32.638963280131494E-3	-7.337907553005952E-3	9.063750495782480E-3	-1.848536521584179E-3	3.937270852636256E-3	-581.057454485051000E-6	-182.244655764290260E-9	-90.918535696668336E-9	-441.305796773059470E-9	1.462402055088889E-6	-5.359973471011175E-6	1.637025351502901E-6	456.427796205920130E-9	65.414607867382276E-9	8.886381505353839E-6	2.737268283856595E-6	48.752553980619858E-6	9.588139927981998E-6	29.676388020615050E-6	9.349794243316631E-6	5.224473300587611E-6	1.213663070339084E-6	103.768932459969450E-9	-34.902457351958509E-9	-271.893114960817210E-9	465.645733233757350E-9	4.367242512146825E-6	2.296316917477718E-6	-1.172524413537270E-9	344.820863200205180E-9	1.269915174022681E+0	5.987704089131661E+0
3.642691602773386E+9	295.003499999999970E+0	-1.479864772409201E-6	-4.190414290521309E-3	-1.028227670012153E-3	32.747419539049513E-3	-7.224551230960748E-3	9.122760302531606E-3	-1.780115653573249E-3	3.948778094266545E-3	-569.502782779748300E-6	-228.400498426303910E-9	-22.923879819561503E-9	-1.253051818319228E-6	851.563907204031890E-9	3.157883486496922E-6	14.248130104577927E-6	-50.288753867192588E-9	-463.309660708385320E-9	-517.230914361656300E-9	7.765961296484227E-6	5.609380548029397E-6	47.793015602899542E-6	1.295214364657823E-6	29.186114784920136E-6	78.570851363390182E-9	4.507519402544555E-6	-366.522982620751950E-9	-588.633756639677500E-9	150.979701983060690E-9	320.761145905932280E-9	-1.289671039370963E-6	4.972714015760562E-6	1.017688117030973E-6	704.794988295755570E-9	1.266214479679115E+0	5.982777120552783E+0
3.642691605518331E+9	295.001100000000010E+0	-1.479864772409201E-6	-4.182570566439064E-3	-1.042162402852325E-3	32.796901168682648E-3	-7.304380825035432E-3	9.155974408816268E-3	-1.825215605198150E-3	3.953711753670819E-3	-577.809906745479360E-6	-119.513863732681060E-9	222.953639010091990E-9	321.591322624334840E-9	-638.288861172167840E-9	9.433733160793174E-6	7.247496917086143E-6	-742.396517858864560E-9	-212.129540542513970E-9	5.491044148352818E-6	-5.884328354181405E-6	25.140278195070001E-6	-35.947447443842225E-6	17.222864567734840E-6	-18.747200575091250E-6	2.541948961448182E-6	-3.144071655299745E-6	-9.829986059613631E-9	-240.940652545513490E-9	520.557913933331790E-9	705.551990229968790E-9	3.339151917328926E-6	-2.865719477337187E-6	-41.451077158058167E-9	20.143062980749082E-9	1.264634427473818E+0	5.979425975582815E+0
3.642691607929248E+9	295.003199999999990E+0	-1.479864772409201E-6	-4.190525115918685E-3	-1.058244559623805E-3	32.742811188942296E-3	-7.391522080500821E-3	9.125597493702849E-3	-1.877066225162915E-3	3.947702105151153E-3	-586.526976744033940E-6	169.132102992120040E-9	367.115276320534620E-9	875.152190119264890E-9	673.429893162952620E-9	4.669926274915858E-6	-1.650084341740831E-6	86.894807796287785E-9	872.869697163933820E-9	-6.477429641444225E-6	-1.867501233913966E-6	-35.459819252173019E-6	-614.762203464849700E-9	-21.570593693217958E-6	-1.529248309173413E-6	-3.564302711756097E-6	-79.826498607050523E-9	-78.093701303586400E-9	-62.549796543839332E-9	571.642535093862350E-9	841.080624992749080E-9	-3.274465213071920E-6	-1.472612388518681E-6	466.901424187795580E-9	505.829178440291070E-9	1.266559600197735E+0	5.982521747125388E+0
3.642691610988049E+9	295.000200000000010E+0	-1.479864772409201E-6	-4.209616963271205E-3	-1.038521853209599E-3	32.636044181472847E-3	-7.277200288811962E-3	9.058815763582128E-3	-1.811067874065770E-3	3.936440550457043E-3	-575.301693091509820E-6	-28.231242923761844E-9	585.345451799914150E-9	-637.345197750414730E-9	523.580342724718640E-9	-8.384033589708263E-6	7.554481615298589E-6	199.799121420992230E-9	269.217550490007800E-9	2.390578746658532E-6	-8.158458962216035E-6	13.450124716760365E-6	-45.606454301292552E-6	9.835688180326064E-6	-24.781544679895258E-6	1.477947018420176E-6	-4.507574901268604E-6	93.132491806328789E-9	181.114768929188680E-9	-363.969798838575490E-9	225.894892355191330E-9	2.011912387797041E-6	-4.079250007766909E-6	-765.156535352808160E-9	3.277386853291011E-9	1.270183033608744E+0	5.989479103184544E+0
3.642691613663517E+9	295.000499999999990E+0	-1.479864772409201E-6	-4.211152552605601E-3	-1.046607061761594E-3	32.625699159238741E-3	-7.318735386482100E-3	9.054423595902588E-3	-1.835242801533725E-3	3.935509335980442E-3	-579.190553913356850E-6	252.038358900612440E-9	18.806155648157353E-9	-456.047184164769260E-9	-2.130799037199379E-6	-8.363198661457523E-6	3.517451872361417E-6	151.537500368860880E-9	911.693327716765670E-9	3.489751270792110E-6	-2.399076461296471E-6	23.236885695837807E-6	-14.463523185935286E-6	12.103863376506616E-6	-5.737298773173118E-6	1.646217426917930E-6	-1.152191407340541E-6	495.340196923304300E-9	81.399725074414249E-9	31.328811444366320E-9	-1.106005658043853E-6	2.739997137535078E-6	-740.753856358381620E-9	211.585393164818450E-9	-92.353927922607378E-9	1.270483582464775E+0	5.989383724194344E+0
3.642691617553747E+9	295.002000000000010E+0	-1.479864772409201E-6	-4.192015177878338E-3	-1.054633235225262E-3	32.745723212872044E-3	-7.387590119065280E-3	9.126304628830842E-3	-1.874983812428275E-3	3.948114084492704E-3	-586.518877562203740E-6	-299.335135344076070E-9	92.310645191397068E-9	-58.682620967884003E-9	212.083910009922510E-9	5.814604012783194E-6	-1.891340873230540E-6	-549.750679371241450E-9	-75.512291114900222E-9	-4.369815622375307E-6	-2.067068839057866E-6	-31.783021752774587E-6	-8.034481212078958E-6	-19.401382487398548E-6	-5.499278464770730E-6	-3.515623134504899E-6	-820.731844080551710E-9	-1.763918884675128E-9	793.311167278512640E-9	21.486633800148249E-9	-216.556749591098700E-9	-3.718555627285307E-6	-2.015723330903948E-6	422.523562260307470E-9	224.588856446668620E-9	1.266427436744765E+0	5.982455946957794E+0
3.642691620980439E+9	294.999599999999990E+0	-1.479864772409201E-6	-4.208327345615212E-3	-1.051931143304592E-3	32.631122145153568E-3	-7.350786715467520E-3	9.058453636355759E-3	-1.854047073719288E-3	3.936422254834273E-3	-582.891182319321190E-6	83.454796351646631E-9	20.320902561040821E-9	129.119059309347080E-9	-275.203985609071780E-9	-7.272155970257079E-6	630.941642870512210E-9	-126.091575378018880E-9	430.615974165278340E-9	3.358991609470359E-6	2.595924457676468E-6	23.381187507522965E-6	14.848788648396235E-6	14.117594233164927E-6	10.926354254449782E-6	2.762934891432576E-6	1.915312303142183E-6	-245.406366450417210E-9	-290.513622470057630E-9	300.987516851442800E-9	-877.505832359943740E-9	2.129660370967292E-6	2.512220831532489E-6	394.021786303687300E-9	-174.730028109560160E-9	1.270188937139444E+0	5.988348551746068E+0
3.642691623446250E+9	294.999599999999990E+0	-1.479864772409201E-6	-4.185096197111399E-3	-1.032539063614445E-3	32.781284215759793E-3	-7.244393417169229E-3	9.145200217866719E-3	-1.788041958620189E-3	3.952006037292795E-3	-570.329431218042130E-6	-273.471775009052880E-9	19.189011909953666E-9	725.674667769225880E-9	163.701346381820090E-9	5.647311617005573E-6	12.616362872129615E-6	-412.210829924632920E-9	190.035220136750950E-9	4.516696473691162E-6	3.449370713241620E-6	30.473161824524431E-6	16.473014332260872E-6	19.470216432150439E-6	12.508010760624318E-6	3.990382878315857E-6	2.120338393212988E-6	-311.381292324970020E-9	292.310848085946960E-9	-534.229912770289740E-9	878.522832515219290E-9	2.489800570781277E-6	3.348272213882151E-6	423.671600241438180E-9	-35.527933270988274E-9	1.265180253475803E+0	5.980781348725944E+0
3.642691626366024E+9	294.996899999999980E+0	-1.479864772409201E-6	-4.205218695852101E-3	-1.054578091745847E-3	32.649804036851228E-3	-7.365520887387361E-3	9.071802682973468E-3	-1.864474785533948E-3	3.937905029469141E-3	-585.098001111282010E-6	-75.136699105680131E-9	-131.960174178750970E-9	772.192311720192360E-9	-8.413075805789326E-9	-4.606650474833977E-6	-1.714221448561988E-6	180.902098251616750E-9	619.866752390830290E-9	1.295396253186983E-6	5.196212474345514E-6	18.735755982277849E-6	35.019880955346383E-6	8.930787988692179E-6	22.783934233145982E-6	1.273829392633995E-6	4.164957500880793E-6	-185.254964390718040E-9	-112.092639118796780E-9	-582.045338041600570E-9	241.544626395250170E-9	185.049369007433740E-9	3.909341779843287E-6	665.805147230202780E-9	-92.126940708117832E-9	1.269710661527568E+0	5.987447939306005E+0
3.642691629387334E+9	295.002900000000010E+0	-1.479864772409201E-6	-4.204465613301723E-3	-1.052875258009509E-3	32.655914043047789E-3	-7.362399371802809E-3	9.072589382100517E-3	-1.861849486221412E-3	3.938364118949733E-3	-583.453359672311840E-6	-213.296134260090190E-9	-167.486253980315130E-9	-107.508051853918000E-9	-46.983923813209298E-9	-3.949098495607821E-6	-604.685995024414160E-9	315.395489093495580E-9	-55.091855465609191E-9	-3.612340055619972E-6	16.864062526636629E-6	-12.432861642102967E-6	100.752810317215220E-6	-11.131792107578431E-6	59.781557507656152E-6	-1.822933691383278E-6	10.546139789807585E-6	110.795282982008720E-9	246.919954218079150E-9	110.381083555771350E-9	137.473536557817480E-9	-3.950466490282371E-6	9.616764776974855E-6	-118.667833878522000E-9	327.514942996776970E-9	1.269562653169149E+0	5.988101645420326E+0
3.642691631826211E+9	295.001700000000030E+0	-1.479864772409201E-6	-4.210245282111466E-3	-1.044239176546074E-3	32.629322178256558E-3	-7.306599277665571E-3	9.056945686572516E-3	-1.827271662369865E-3	3.935308399903221E-3	-577.265024567606180E-6	317.546879295496270E-9	255.981206377829610E-9	-387.692551035224330E-9	-665.075422195387940E-9	-8.062502518564749E-6	5.296617796197264E-6	-136.143136196569690E-9	393.497050760068780E-9	6.251796186026382E-6	-1.891148846731060E-6	36.637986266399254E-6	-17.407953283809134E-6	22.357992499179501E-6	-5.914716860995083E-6	4.132920294743957E-6	-1.420609921450667E-6	-183.030321167881310E-9	-206.527337771960240E-9	-286.307244970121110E-9	387.833810127585880E-9	3.663792572850419E-6	-541.429345663886690E-9	-306.622249332495090E-9	-123.254475406877150E-9	1.270548453108011E+0	5.989969297517761E+0
3.642691634321536E+9	295.003199999999990E+0	-1.479864772409201E-6	-4.182274480113345E-3	-1.032880822239930E-3	32.797414707074382E-3	-7.255178259543757E-3	9.156059256210795E-3	-1.796083443894605E-3	3.953353876353890E-3	-571.879979590722300E-6	-315.438218912688660E-9	26.320384179475419E-9	863.763539900634230E-9	125.680287152026380E-9	8.256939860598768E-6	12.292162348729092E-6	328.478461603319350E-9	-1.402708442999240E-6	4.299572085617248E-6	3.892029754372724E-6	29.220943727463026E-6	20.093998127338043E-6	15.899495172600499E-6	13.240978403673828E-6	2.519076868795695E-6	2.422587839782278E-6	-157.592507954424960E-9	-9.815169318699584E-9	806.833207095922370E-9	-236.810795507098340E-9	2.720583505042101E-6	2.831987320838237E-6	242.739641054660130E-9	255.729338252699620E-12	1.264748908491697E+0	5.980075700348788E+0
3.642691637151428E+9	295.000800000000030E+0	-1.479864772409201E-6	-4.192542406626638E-3	-1.056070236576438E-3	32.728916511121808E-3	-7.388593142410275E-3	9.117591689926293E-3	-1.873756126496306E-3	3.945811169032780E-3	-586.085817494639340E-6	-84.402839599858942E-9	82.643360361709925E-9	-712.143129733044120E-9	566.565197272853630E-9	3.506537579101177E-6	-2.058444068179786E-6	790.949060489110820E-9	-253.058522893629030E-9	-6.608749645325303E-6	4.179798336380455E-6	-34.207633304990250E-6	28.184551947768638E-6	-20.479754374338155E-6	14.028356134781833E-6	-4.264246221588340E-6	2.122960817452302E-6	-126.819321262777620E-9	451.582537059909700E-9	-156.457948752632140E-9	572.105271025779720E-9	-4.519525271038755E-6	1.315319863709664E-6	44.324119620107555E-9	860.456111765580450E-9	1.267166568750331E+0	5.983896291464768E+0
3.642691639750415E+9	294.997500000000000E+0	-1.479864772409201E-6	-4.190420525557678E-3	-1.031323376318290E-3	32.757288022496132E-3	-7.229638764014379E-3	9.131312463956825E-3	-1.782138948163497E-3	3.948876210908866E-3	-569.207901686177290E-6	33.217353803342514E-9	-185.772043343569090E-9	491.217217780924720E-9	-788.494733973997900E-9	3.899976965341323E-6	14.515115274015909E-6	-473.932612020044990E-9	-644.471933413846400E-9	1.137302693447522E-6	7.224370720625164E-6	14.973122386912312E-6	45.279430669358490E-6	8.446126165158700E-6	27.931023378927708E-6	1.909648408438188E-6	5.135820468013177E-6	93.122020294690410E-9	-212.291557127589720E-9	-359.460344401900770E-9	1.211161140854693E-6	255.231975126949230E-9	4.340426441426983E-6	314.599122805129340E-9	-303.472037276152630E-9	1.266183018395811E+0	5.982961809051389E+0
3.642691642985373E+9	294.998400000000000E+0	-1.479864772409201E-6	-4.182520643892372E-3	-1.033278598366574E-3	32.794493764258623E-3	-7.253756371861628E-3	9.152274940484043E-3	-1.792280404164130E-3	3.952684785130632E-3	-571.263096015597190E-6	447.281994076358010E-9	16.817444707581053E-9	132.876573204263500E-9	-1.564624279852689E-6	7.628648842628038E-6	12.930469741701572E-6	765.993602425474530E-9	1.616046854801864E-6	3.918083574811818E-6	3.784179737213703E-6	27.042331874366919E-6	24.497370619717756E-6	15.635098695685578E-6	17.082732175637068E-6	2.069803890922819E-6	2.207266678337488E-6	323.100107852940200E-9	-170.929657550972280E-9	104.837438792967760E-9	366.673292710906720E-9	1.732220339266314E-6	3.364906709087598E-6	-552.957624754470520E-9	-171.584492914368040E-9	1.264962999025169E+0	5.981306405386239E+0
